Faculty,Course,Semester,Day,Time,Time-start,Time-end,Building,Room,Building_Name,Building_Number
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16314-01,א',א',10:00 - 12:00,10:00,12:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16401-01,א',ד',12:00 - 14:00,12:00,14:00,מ.ישראל 505,5,מ.ישראל,505
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16417-01,א',ב',16:00 - 18:00,16:00,18:00,מ.ישראל 604,102,מ.ישראל,604
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16418-01,א',א',14:00 - 16:00,14:00,16:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16427-01,ב',ד',18:00 - 20:00,18:00,20:00,יהדות 410,225,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16437-01,א',ג',14:00 - 16:00,14:00,16:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16526-01,ב',ד',14:00 - 16:00,14:00,16:00,מ.ישראל 604,11,מ.ישראל,604
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16528-01,א',ד',12:00 - 14:00,12:00,14:00,יהדות 410,225,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16533-01,א',ד',14:00 - 16:00,14:00,16:00,יהדות 410,225,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16545-01,א',א',16:00 - 18:00,16:00,18:00,יהדות 410,125,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16627-01,א',א',16:00 - 18:00,16:00,18:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16828-01,א',ב',12:00 - 14:00,12:00,14:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16838-01,ב',ג',10:00 - 12:00,10:00,12:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16871-01,ב',ד',14:00 - 16:00,14:00,16:00,יהדות 410,225,יהדות,410
מחלקה המחלקה ללימודי ארץ ישראל וארכיאולוגיה,16946-01,ב',ב',16:00 - 18:00,16:00,18:00,יהדות 404,101,יהדות,404
מחלקה המחלקה ללימודי המזרח התיכון,19101-01,א',ג',08:00 - 10:00,8:00,10:00,מ.ישראל 501,25,מ.ישראל,501
מחלקה המחלקה ללימודי המזרח התיכון,19102-01,א',ה',12:00 - 14:00,12:00,14:00,מ.ישראל 501,25,מ.ישראל,501
מחלקה המחלקה ללימודי המזרח התיכון,19103-01,א',ה',08:00 - 10:00,8:00,10:00,מ.ישראל 501,25,מ.ישראל,501
מחלקה המחלקה ללימודי המזרח התיכון,19105-01,א',ה',10:00 - 12:00,10:00,12:00,מ.ישראל 501,25,מ.ישראל,501
מחלקה המחלקה ללימודי המזרח התיכון,192011-01,א',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 604,61,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,192029-01,א',ג',14:00 - 16:00,14:00,16:00,מ.ישראל 604,13,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,192037-01,א',ד',16:00 - 18:00,16:00,18:00,מ.ישראל 604,11,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,192041-01,א',ד',10:00 - 12:00,10:00,12:00,מ.ישראל 507,5,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19217-01,א',ב',10:00 - 12:00,10:00,12:00,מ.ישראל 505,1,מ.ישראל,505
מחלקה המחלקה ללימודי המזרח התיכון,19225-01,א',ג',12:00 - 14:00,12:00,14:00,מ.ישראל 507,209,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19327-01,א',ה',10:00 - 12:00,10:00,12:00,מ.ישראל 504,7,מ.ישראל,504
מחלקה המחלקה ללימודי המזרח התיכון,19347-01,א',ה',14:00 - 16:00,14:00,16:00,מ.ישראל 504,4,מ.ישראל,504
מחלקה המחלקה ללימודי המזרח התיכון,193861-01,ב',ה',10:00 - 12:00,10:00,12:00,יהדות 410,46,יהדות,410
מחלקה המחלקה ללימודי המזרח התיכון,194011-01,א',ג',12:00 - 14:00,12:00,14:00,מ.ישראל 604,61,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,194015-01,א',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 507,6,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,194021-01,א',ה',08:00 - 10:00,8:00,10:00,מ.ישראל 605,104,מ.ישראל,605
מחלקה המחלקה ללימודי המזרח התיכון,194033-01,א',ג',14:00 - 16:00,14:00,16:00,מ.ישראל 605,102,מ.ישראל,605
מחלקה המחלקה ללימודי המזרח התיכון,194039-01,א',ד',20:00 - 22:00,20:00,22:00,מ.ישראל 504,6,מ.ישראל,504
מחלקה המחלקה ללימודי המזרח התיכון,194047-01,א',ב',18:00 - 20:00,18:00,20:00,מ.ישראל 501,25,מ.ישראל,501
מחלקה המחלקה ללימודי המזרח התיכון,194073-01,א',ד',08:00 - 10:00,8:00,10:00,מ.ישראל 507,104,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19427-01,א',ג',16:00 - 18:00,16:00,18:00,מ.ישראל 504,6,מ.ישראל,504
מחלקה המחלקה ללימודי המזרח התיכון,19527-01,א',ב',08:00 - 10:00,8:00,10:00,מ.ישראל 507,107,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19565-01,א',ב',16:00 - 18:00,16:00,18:00,מ.ישראל 604,12,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,19605-01,א',ד',12:00 - 14:00,12:00,14:00,מ.ישראל 604,12,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,197002-01,א',ג',12:00 - 14:00,12:00,14:00,מ.ישראל 507,207,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19738-01,א',ד',10:00 - 12:00,10:00,12:00,מ.ישראל 505,101,מ.ישראל,505
מחלקה המחלקה ללימודי המזרח התיכון,19739-01,א',ד',18:00 - 20:00,18:00,20:00,מ.ישראל 605,64,מ.ישראל,605
מחלקה המחלקה ללימודי המזרח התיכון,19745-01,א',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 502,8,מ.ישראל,502
מחלקה המחלקה ללימודי המזרח התיכון,19750-01,א',ג',08:00 - 10:00,8:00,10:00,מ.ישראל 505,1,מ.ישראל,505
מחלקה המחלקה ללימודי המזרח התיכון,19801-01,א',ג',18:00 - 20:00,18:00,20:00,מ.ישראל 604,14,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,19801-56,א',ה',20:00 - 22:00,20:00,22:00,מ.ישראל 507,206,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19831-01,א',ג',20:00 - 22:00,20:00,22:00,יהדות 410,125,יהדות,410
מחלקה המחלקה ללימודי המזרח התיכון,19833-01,א',ג',18:00 - 20:00,18:00,20:00,מ.ישראל 605,102,מ.ישראל,605
מחלקה המחלקה ללימודי המזרח התיכון,19869-56,א',ה',16:00 - 18:00,16:00,18:00,מ.ישראל 507,206,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19879-01,א',ו',10:00 - 12:00,10:00,12:00,מ.ישראל 604,14,מ.ישראל,604
מחלקה המחלקה ללימודי המזרח התיכון,19901-01,א',ג',16:00 - 18:00,16:00,18:00,מ.ישראל 507,104,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19901-57,א',ה',18:00 - 20:00,18:00,20:00,מ.ישראל 507,2,מ.ישראל,507
מחלקה המחלקה ללימודי המזרח התיכון,19901-58,א',ה',18:00 - 20:00,18:00,20:00,מ.ישראל 507,206,מ.ישראל,507
מחלקה המחלקה ללימודים קלאסיים,460011-01,א',א',10:00 - 12:00,10:00,12:00,רוח 1004,305,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,460011-01,א',א',12:00 - 14:00,12:00,14:00,רוח 1004,305,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,460011-01,א',ג',12:00 - 14:00,12:00,14:00,רוח 1002,305,רוח,1002
מחלקה המחלקה ללימודים קלאסיים,460011-01,ב',א',10:00 - 12:00,10:00,12:00,רוח 1004,305,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,460011-01,ב',א',12:00 - 14:00,12:00,14:00,רוח 1004,305,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,460011-01,ב',ג',10:00 - 12:00,10:00,12:00,רוח 1002,305,רוח,1002
מחלקה המחלקה ללימודים קלאסיים,460011-01,ב',ג',12:00 - 14:00,12:00,14:00,רוח 1002,305,רוח,1002
מחלקה המחלקה ללימודים קלאסיים,462103-01,א',א',10:00 - 12:00,10:00,12:00,מ.ישראל 504,1,מ.ישראל,504
מחלקה המחלקה ללימודים קלאסיים,462104-01,ב',א',10:00 - 12:00,10:00,12:00,חברה 902,102,חברה,902
מחלקה המחלקה ללימודים קלאסיים,463035-01,ב',א',12:00 - 14:00,12:00,14:00,חברה 902,104,חברה,902
מחלקה המחלקה ללימודים קלאסיים,463500-01,א',ג',14:00 - 16:00,14:00,16:00,רוח 1002,202,רוח,1002
מחלקה המחלקה ללימודים קלאסיים,463750-01,א',ג',16:00 - 18:00,16:00,18:00,רוח 1002,202,רוח,1002
מחלקה המחלקה ללימודים קלאסיים,463750-01,ב',ג',16:00 - 18:00,16:00,18:00,רוח 1002,202,רוח,1002
מחלקה המחלקה ללימודים קלאסיים,464310-01,א',ב',12:00 - 14:00,12:00,14:00,מ.ישראל 507,1,מ.ישראל,507
מחלקה המחלקה ללימודים קלאסיים,465005-01,א',ב',14:00 - 16:00,14:00,16:00,רוח 1004,407,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,465016-01,א',ג',10:00 - 12:00,10:00,12:00,רוח 1004,402,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,465016-01,ב',ג',10:00 - 12:00,10:00,12:00,רוח 1004,402,רוח,1004
מחלקה המחלקה ללימודים קלאסיים,465021-01,ב',ב',16:00 - 18:00,16:00,18:00,מ.ישראל 502,9,מ.ישראל,502
מחלקה המחלקה ללימודים קלאסיים,465113-01,ב',א',14:00 - 16:00,14:00,16:00,רוח 1002,202,רוח,1002
מחלקה המחלקה ללשון העברית וללשונות שמיות,12100-01,א',ד',14:00 - 16:00,14:00,16:00,מ.ישראל 505,65,מ.ישראל,505
מחלקה המחלקה ללשון העברית וללשונות שמיות,12100-02,א',ג',12:00 - 14:00,12:00,14:00,יהדות 410,46,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12104-01,א',ד',10:00 - 12:00,10:00,12:00,יהדות 410,125,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12107-01,ב',ד',10:00 - 12:00,10:00,12:00,יהדות 410,125,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12108-01,ב',ג',14:00 - 16:00,14:00,16:00,משפטים 305,133,משפטים,305
מחלקה המחלקה ללשון העברית וללשונות שמיות,12110-01,א',ד',16:00 - 18:00,16:00,18:00,יהדות 410,125,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12116-01,א',ג',16:00 - 18:00,16:00,18:00,מ.ישראל 502,25,מ.ישראל,502
מחלקה המחלקה ללשון העברית וללשונות שמיות,12120-01,א',ד',12:00 - 14:00,12:00,14:00,יהדות 410,226,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12132-01,א',ג',14:00 - 16:00,14:00,16:00,מ.ישראל 502,24,מ.ישראל,502
מחלקה המחלקה ללשון העברית וללשונות שמיות,12202-01,א',ג',14:00 - 16:00,14:00,16:00,יהדות 403,217,יהדות,403
מחלקה המחלקה ללשון העברית וללשונות שמיות,12203-01,ב',ג',14:00 - 16:00,14:00,16:00,משפטים 305,132,משפטים,305
מחלקה המחלקה ללשון העברית וללשונות שמיות,12207-01,א',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 604,62,מ.ישראל,604
מחלקה המחלקה ללשון העברית וללשונות שמיות,12217-01,א',ד',16:00 - 18:00,16:00,18:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12218-01,ב',ד',16:00 - 18:00,16:00,18:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12222-01,ב',ג',12:00 - 14:00,12:00,14:00,יהדות 403,66,יהדות,403
מחלקה המחלקה ללשון העברית וללשונות שמיות,12231-01,ב',ד',12:00 - 14:00,12:00,14:00,יהדות 404,68,יהדות,404
מחלקה המחלקה ללשון העברית וללשונות שמיות,12234-01,א',ד',14:00 - 16:00,14:00,16:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12303-01,א',ד',08:00 - 10:00,8:00,10:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12304-01,ב',ד',12:00 - 14:00,12:00,14:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12315-01,ב',ד',16:00 - 18:00,16:00,18:00,יהדות 410,125,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12410-01,א',ד',10:00 - 12:00,10:00,12:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12605-01,א',ד',12:00 - 14:00,12:00,14:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12609-01,ב',ג',16:00 - 18:00,16:00,18:00,חברה 905,417,חברה,905
מחלקה המחלקה ללשון העברית וללשונות שמיות,12724-01,א',ג',08:00 - 10:00,8:00,10:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12741-01,א',ג',12:00 - 14:00,12:00,14:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12750-01,א',ג',10:00 - 12:00,10:00,12:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12795-01,א',ג',14:00 - 16:00,14:00,16:00,מ.ישראל 502,9,מ.ישראל,502
מחלקה המחלקה ללשון העברית וללשונות שמיות,12808-01,ב',ד',14:00 - 16:00,14:00,16:00,מ.ישראל 505,3,מ.ישראל,505
מחלקה המחלקה ללשון העברית וללשונות שמיות,12848-01,א',ג',18:00 - 20:00,18:00,20:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12860-01,א',ג',14:00 - 18:00,14:00,18:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12861-01,ב',ג',14:00 - 18:00,14:00,18:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,129040-01,ב',ג',08:00 - 10:00,8:00,10:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12982-01,א',א',18:00 - 20:00,18:00,20:00,יהדות 410,6,יהדות,410
מחלקה המחלקה ללשון העברית וללשונות שמיות,12984-01,ב',ג',08:00 - 10:00,8:00,10:00,יהדות 410,125,יהדות,410
מחלקה המחלקה למדעי המדינה,710033-18,א',ב',14:00 - 16:00,14:00,16:00,מ.ישראל 605,14,מ.ישראל,605
מחלקה המחלקה למדעי המדינה,71012-01,א',ד',14:00 - 16:00,14:00,16:00,מ.ישראל 605,104,מ.ישראל,605
מחלקה המחלקה למדעי המדינה,71012-01,ב',ד',14:00 - 16:00,14:00,16:00,מ.ישראל 605,104,מ.ישראל,605
מחלקה המחלקה למדעי המדינה,71051-18,ב',ב',08:00 - 12:00,8:00,12:00,מ.ישראל 504,1,מ.ישראל,504
מחלקה המחלקה למדעי המדינה,71052-18,ב',ב',14:00 - 16:00,14:00,16:00,מ.ישראל 505,204,מ.ישראל,505
